d,dK,hK,fu,rK,mb
1726,6904,1,64745092245111302274843632152698614232*u + 2689844967637183200753607543760431273535,91.4834493664320,sqrt(1726)
1727,6908,2,612*u + 25433,10.8369500025321,sqrt(1727)
1729,1729,2,-1072885712316*u + 44611924489705,32.1221694850188,1/2*sqrt(1729)
1730,6920,4,-1753*u + 72913,11.8901694091801,sqrt(1730)
1731,6924,4,-40052*u - 1666375,15.0193083469758,sqrt(1731)
1733,1733,1,-4141/2*u + 172387/2,12.0574972283697,1/2*sqrt(1733)
1735,6940,6,-75*u - 3124,8.74001666590313,sqrt(1735)
1738,6952,2,-67204627338744*u + 2801715696553663,36.2621555537671,sqrt(1738)
1739,6956,2,827796*u + 34520185,18.0502019639371,sqrt(1739)
1741,1741,1,-2058457913/2*u + 85889757675/2,25.1763304233793,1/2*sqrt(1741)
1742,6968,2,-2318*u - 96747,12.1730017831926,sqrt(1742)
1743,6972,8,-4*u - 167,5.81113202874845,sqrt(1743)
1745,1745,4,-97*u + 4052,9.00011306115506,1/2*sqrt(1745)
1747,6988,1,17290485040281059863874103*u - 722692635222980474388116882,62.5381734200120,sqrt(1747)
1749,1749,2,-95/2*u + 3973/2,8.28727669246222,1/2*sqrt(1749)
1751,7004,4,-832*u + 34815,11.1509507877303,sqrt(1751)
1753,1753,1,21494029751507325557*u - 899930153468906528364,48.9419960075087,1/2*sqrt(1753)
1754,7016,2,-4929380825*u - 206446329557,26.7464534908332,sqrt(1754)
1757,1757,1,-12*u + 503,6.91373636255108,1/2*sqrt(1757)
1758,7032,6,-14*u - 587,7.06817127484317,sqrt(1758)
1759,7036,1,4082435210582013346732801540734333681*u + 171219104308739629828563069290064892640,88.7291545764159,sqrt(1759)
1761,1761,7,-28*u + 1175,7.76217042606075,1/2*sqrt(1761)
1762,7048,4,-42*u + 1763,8.16791928252460,sqrt(1762)
1763,7052,4,-u + 42,4.43067504534955,sqrt(1763)
1765,1765,6,-u + 42,4.43095849208054,1/2*sqrt(1765)
1766,7064,5,42*u + 1765,8.16905306967631,sqrt(1766)
1767,7068,4,-28*u - 1177,7.76387110735763,sqrt(1767)
1769,1769,2,2955565*u - 124309532,19.3314324195392,1/2*sqrt(1769)
1770,7080,4,14*u + 589,7.07157264358560,sqrt(1770)
1771,7084,12,12*u - 505,6.91770462953781,sqrt(1771)
1774,7096,1,2974628275728557930834554244724*u + 125288009537733004908595972131215,74.6013151336719,sqrt(1774)
1777,1777,1,5679845947397126921*u - 239430939991916369016,47.6179438789582,1/2*sqrt(1777)
1778,7112,4,6*u + 253,6.22653276356382,sqrt(1778)
1779,7116,2,-2006357991*u - 84624555410,25.8546374950765,sqrt(1779)
1781,1781,2,5/2*u - 211/2,5.35188059402973,1/2*sqrt(1781)
1783,7132,1,-7118305658345640812235*u + 300574618222444417557224,54.7531301701377,sqrt(1783)
1785,1785,8,4*u - 169,5.82303714217317,1/2*sqrt(1785)
1786,7144,2,1847205775499723178*u + 78064935471648262925,46.4972198408482,sqrt(1786)
1787,7148,3,-5115*u - 216226,12.9772266165307,sqrt(1787)
1789,1789,1,-12977193281/2*u + 548890789515/2,27.0311653324653,1/2*sqrt(1789)
1790,7160,2,1430*u + 60501,11.7035623532996,sqrt(1790)
1793,1793,1,-6200085091284*u + 262535353551703,33.8945540496486,1/2*sqrt(1793)
1794,7176,4,297064*u + 12582335,17.0409515846554,sqrt(1794)
1795,7180,2,-56403798408*u - 2389684563359,29.1953296718634,sqrt(1795)
1797,1797,1,-7475/2*u + 316873/2,12.6662563416606,1/2*sqrt(1797)
1798,7192,2,49283706246*u + 2089768622363,29.0612216493334,sqrt(1798)
1799,7196,2,-71299*u - 3024120,15.6152778785938,sqrt(1799)
1801,1801,1,-14964952932154520840080376605*u + 635085521081328025318961532468,69.3167043600917,1/2*sqrt(1801)
1802,7208,4,-20*u + 849,7.43720602003475,sqrt(1802)
1803,7212,4,4784*u + 203137,12.9147830877981,sqrt(1803)
1806,7224,12,-2*u - 85,5.13576383317804,sqrt(1806)
1807,7228,2,-3445671269172*u + 146471428766233,33.3109986804392,sqrt(1807)
1810,7240,4,-5372621*u + 228573297,19.9405146720384,sqrt(1810)
1811,7244,3,3447*u - 146690,12.5892239760301,sqrt(1811)
1814,7256,1,18526531941823254*u - 789064983271716805,41.9027722544861,sqrt(1814)
1817,1817,1,561563575352*u - 23937367869663,31.4996090436089,1/2*sqrt(1817)
1819,7276,2,-1033468279123611*u + 44077149500774570,39.0178650717265,sqrt(1819)
1821,1821,1,-89543701/2*u + 3821114165/2,22.0638078832689,1/2*sqrt(1821)
1822,7288,1,8700240303998557258992*u + 371368817235398339023103,54.9646298187732,sqrt(1822)
1823,7292,1,9292958959*u - 396777789408,27.3997894170763,sqrt(1823)
1826,7304,2,71832*u + 3069505,15.6301740493381,sqrt(1826)
1829,1829,1,1904675/2*u - 81456873/2,18.2155842725094,1/2*sqrt(1829)
1830,7320,4,-1386*u - 59291,11.6833599832986,sqrt(1830)
1831,7324,1,-44824127254720935022058326058303814477*u - 1918032733134113893633567757731959058040,91.1452658499281,sqrt(1831)
1833,1833,2,-99356*u + 4253783,15.9564664431878,1/2*sqrt(1833)
1834,7336,2,-5096735001878706*u - 218268829391589325,40.6176510408863,sqrt(1834)
1835,7340,2,-25611677*u - 1097124846,21.5091059990696,sqrt(1835)
1837,1837,1,-671055/2*u + 28761577/2,17.1745509224154,1/2*sqrt(1837)
1838,7352,1,-572982049244*u - 24564830389263,31.5254840575163,sqrt(1838)
1839,7356,2,609404*u - 26133415,17.7718725022076,sqrt(1839)
1841,1841,1,5167203114643592*u - 221708542820333535,40.6332872245951,1/2*sqrt(1841)
1842,7368,2,-117839212*u - 5057485457,23.0372824320306,sqrt(1842)
1843,7372,2,1161687167529*u + 49871434404842,32.2336166785132,sqrt(1843)
1846,7384,2,-146375038721562*u + 6289018486180795,37.0707285904745,sqrt(1846)
1847,7388,3,-43*u - 1848,8.21500635955735,sqrt(1847)
1851,7404,6,43*u - 1850,8.21608802558629,sqrt(1851)
1853,1853,2,1/2*u - 43/2,3.76174051035246,1/2*sqrt(1853)
1855,7420,4,-171207*u + 7373836,16.5065957977851,sqrt(1855)
1857,1857,1,55330025645916772*u - 2384332526604623767,43.0085980765652,1/2*sqrt(1857)
1858,7432,2,-17710830*u - 763416899,21.1464620150850,sqrt(1858)
1861,1861,1,43607329*u - 1881190050,22.0483175994040,1/2*sqrt(1861)
1865,1865,2,-5629*u + 243092,13.0943424320587,1/2*sqrt(1865)
1866,7464,6,360*u - 15551,10.3450274037475,sqrt(1866)
1867,7468,1,2030299407245043*u - 87726791690293922,39.7061509206731,sqrt(1867)
1869,1869,2,595/2*u - 25723/2,10.1551408107847,1/2*sqrt(1869)
1870,7480,4,455148*u - 19682191,17.4883719552523,sqrt(1870)
1871,7484,1,-345871008137584484948087*u - 14960670347259644125807440,58.6606141932683,sqrt(1871)
1873,1873,1,-4217967054222495204679073*u + 182545895297753752563475404,61.1621910349071,1/2*sqrt(1873)
1874,7496,2,-495624*u - 21455425,17.5746352656739,sqrt(1874)
1877,1877,1,37/2*u - 1603/2,7.37963254177359,1/2*sqrt(1877)
1878,7512,4,-390*u + 16901,10.4282752504430,sqrt(1878)
1879,7516,1,-2176493849722945361406489700835109*u - 94345422639044420558808634792532120,81.2254180053116,sqrt(1879)
1882,7528,6,89*u - 3861,8.95182869359446,sqrt(1882)
1883,7532,2,-155*u - 6726,9.50688306733396,sqrt(1883)
1885,1885,4,12*u - 521,6.94889630130158,1/2*sqrt(1885)
1886,7544,4,2128*u - 92415,12.1271917626475,sqrt(1886)
1887,7548,4,207*u + 8992,9.79723774960150,sqrt(1887)
1889,1889,1,-98937010028785*u + 4300062425132968,36.6905531155376,1/2*sqrt(1889)
1891,7564,2,-18836941567957233*u + 819136267782775550,41.9401740286127,sqrt(1891)
1893,1893,1,-116*u + 5047,9.21969645708559,1/2*sqrt(1893)
1894,7576,1,-5200104096794640672678934313809609086*u + 226309103832669021290704832069984034245,89.0081123092200,sqrt(1894)
1895,7580,2,1259996*u + 54849639,18.5132533436377,sqrt(1895)
1897,1897,5,-1008*u + 43903,11.3828851142885,1/2*sqrt(1897)
1898,7592,4,53*u + 2309,8.43771703680572,sqrt(1898)
1901,1901,3,5*u - 218,6.07764750380748,1/2*sqrt(1901)
1902,7608,2,-65258*u + 2846027,15.5545817251461,sqrt(1902)
1903,7612,2,-20058831*u - 875034172,21.2829206778335,sqrt(1903)
1905,1905,2,-245379548*u + 10709910761,23.7875825696250,1/2*sqrt(1905)
1906,7624,4,245209385*u - 10705292457,23.7871512588385,sqrt(1906)
1907,7628,3,393*u + 17162,10.4436000960782,sqrt(1907)
1909,1909,1,54487356*u - 2380667255,22.2837938251401,1/2*sqrt(1909)
1910,7640,2,-6372*u + 278479,13.2302451121134,sqrt(1910)
1913,1913,1,-108570751717*u + 4748651845484,29.8820290522466,1/2*sqrt(1913)
1914,7656,8,-4*u - 175,5.85792499111819,sqrt(1914)
1915,7660,2,-23471971442429307*u + 1027150205228001406,42.1664670310125,sqrt(1915)
1918,7672,4,9516*u + 416753,13.6333961797059,sqrt(1918)
1919,7676,2,-1763313460*u - 77244401049,25.7633874523274,sqrt(1919)
1921,1921,2,1628795259625*u - 71388815998932,32.5923095148945,1/2*sqrt(1921)
1923,7692,2,99590095*u - 4367227226,22.8905413231727,sqrt(1923)
1927,7708,2,-1062397346883*u - 46636702417448,32.1665561331463,sqrt(1927)
1929,1929,3,-2886916*u + 126794455,19.3512250492872,1/2*sqrt(1929)
1930,7720,4,-182561*u - 8020227,16.5906244642415,sqrt(1930)
1931,7724,1,1215339123*u - 53405823410,25.3943328101484,sqrt(1931)
1933,1933,1,18479201/2*u - 812454627/2,20.5155706269165,1/2*sqrt(1933)
1934,7736,7,44*u - 1935,8.26100971925433,sqrt(1934)
1937,1937,6,u - 44,4.47746592170409,1/2*sqrt(1937)
1938,7752,4,-44*u + 1937,8.26204277733525,sqrt(1938)
1939,7756,2,-151522771012903896*u + 6672165474011915935,44.0376233204624,sqrt(1939)
1941,1941,1,-238862491/2*u + 10523512585/2,23.0768778844377,1/2*sqrt(1941)
1942,7768,1,-158485533243485118*u - 6984160935186866597,44.0833237161362,sqrt(1942)
1943,7772,2,-1900*u - 83751,12.0287505704388,sqrt(1943)
1945,1945,2,59686089372*u - 2632285113641,29.2920206299362,1/2*sqrt(1945)
1946,7784,2,2748762*u + 121257485,19.3065739983952,sqrt(1946)
1947,7788,8,8*u - 353,6.55961323121157,sqrt(1947)
1949,1949,1,1885*u - 83218,12.0223661301597,1/2*sqrt(1949)
1951,7804,1,5133389024333877559662473405561007*u + 226742438218831488120936558859828640,82.1022699892638,sqrt(1951)
1954,7816,6,-106134*u + 4691555,16.0544218225329,sqrt(1954)
1955,7820,4,65*u + 2874,8.65660721693212,sqrt(1955)
1957,1957,3,21/2*u - 929/2,6.83410758011832,1/2*sqrt(1957)
1958,7832,4,4*u - 177,5.86928893321126,sqrt(1958)
1959,7836,2,219602349925*u - 9719730001876,30.5983261369903,sqrt(1959)
1961,1961,2,-122645172*u + 5431118185,23.1085580575081,1/2*sqrt(1961)
1963,7852,2,551746923459*u - 24445564472798,31.5206170837967,sqrt(1963)
1965,1965,2,-3/2*u + 133/2,4.89029259111908,1/2*sqrt(1965)
1966,7864,1,-222171052269092942126897458308*u + 9850975268107008669640939861775,72.0582704326545,sqrt(1966)
1967,7868,4,-57*u - 2528,8.52833089670786,sqrt(1967)
1969,1969,1,1056601315610203746069441327300*u - 46885009158085926066844328473751,73.6183979605837,1/2*sqrt(1969)
1970,7880,4,13*u - 577,7.05099019797805,sqrt(1970)
1973,1973,1,1993*u - 88526,12.0841987537521,1/2*sqrt(1973)
1974,7896,4,-30976*u + 1376255,14.8280237806331,sqrt(1974)
1977,1977,1,-5177315380292*u + 230201397518423,33.7631228636459,1/2*sqrt(1977)
1978,7912,2,1370981217774*u + 60973994702573,32.4346157534119,sqrt(1978)
1979,7916,1,4427384992341*u + 196956439969690,33.6071508838714,sqrt(1979)
1981,1981,1,221444665221/2*u - 9856153532405/2,29.9191171001557,1/2*sqrt(1981)
1982,7928,1,9855968632*u + 438784358463,27.5004210991076,sqrt(1982)
1983,7932,2,-7965804*u - 354724327,20.3799986826715,sqrt(1983)
1985,1985,2,42816161*u - 1907602928,22.0622604598601,1/2*sqrt(1985)
1986,7944,2,-296409628*u + 13209364625,23.9973390368521,sqrt(1986)
1987,7948,3,48543*u + 2163842,15.2805430839038,sqrt(1987)
1990,7960,2,-791628731408580*u + 35314095433681999,38.7962057637795,sqrt(1990)
1991,7964,2,-2143380*u + 95638951,19.0692379128401,sqrt(1991)
1993,1993,1,154813605922550351605*u - 6911348232395343251232,50.9805988654089,1/2*sqrt(1993)
1994,7976,2,1885573*u - 84198805,18.9418384672727,sqrt(1994)
1995,7980,8,3*u + 134,5.59097305729738,sqrt(1995)
1997,1997,1,205/2*u - 9161/2,9.12271063393076,1/2*sqrt(1997)
1999,7996,1,-90084665203202024260494303744425250249*u + 4027701399389138208695911951306886478800,91.8871616482021,sqrt(1999)
2001,2001,2,-441354968*u + 19742928095,24.3992083735915,1/2*sqrt(2001)
2002,8008,4,-253128*u - 11325887,16.9357487291221,sqrt(2002)
2003,8012,1,97071569134791*u - 4344427204728362,36.7008174968968,sqrt(2003)
2005,2005,4,-9/2*u + 403/2,5.99893040459558,1/2*sqrt(2005)
2006,8024,4,14248*u + 638145,14.0594679897910,sqrt(2006)
2010,8040,8,-6*u + 269,6.28785510524414,sqrt(2010)
2011,8044,1,-510732021116138713675018566232201605320997*u + 22903355954053525066202335319378237605968890,100.533004534345,sqrt(2011)
2013,2013,2,15/2*u - 673/2,6.51174312178585,1/2*sqrt(2013)
2014,8056,2,-721504810595091954*u + 32379412473170124875,45.6172016577930,sqrt(2014)
2015,8060,4,-9*u + 404,6.69456052680500,sqrt(2015)
2017,2017,1,-2371696115380807559791481*u + 106515299132603184503844444,60.6234780410766,1/2*sqrt(2017)
2018,8072,2,1252834*u - 56280003,18.5389970240753,sqrt(2018)
2019,8076,8,-15*u + 674,7.20637674114557,sqrt(2019)
2021,2021,3,-1/2*u + 45/2,3.80616829640998,1/2*sqrt(2021)
2022,8088,4,-30*u - 1349,7.90026589939001,sqrt(2022)
2026,8104,14,-u + 45,4.49993310426429,sqrt(2026)
2027,8108,5,-45*u - 2026,8.30696580446242,sqrt(2027)
2029,2029,7,-1/2*u + 45/2,3.80715595153382,1/2*sqrt(2029)
2030,8120,4,-18*u + 811,7.39141485457476,sqrt(2030)
2031,8124,10,-15*u + 676,7.20933970952778,sqrt(2031)
2033,2033,1,-1370519436*u + 61795078487,25.5402367426662,1/2*sqrt(2033)
2035,8140,8,9*u + 406,6.69949882349924,sqrt(2035)
2037,2037,2,-15/2*u + 677/2,6.51766909106632,1/2*sqrt(2037)
2038,8152,1,-356052612909782828757661492925706*u - 16073715125005882674057412962488837,79.4556405862774,sqrt(2038)
2039,8156,1,3968993620357130831179*u + 179221048487196942112440,54.2360540851540,sqrt(2039)
2041,2041,2,340448239257108*u - 15380575814145385,37.9650289779985,1/2*sqrt(2041)
2042,8168,2,-51365*u - 2321107,15.3507019655726,sqrt(2042)
2045,2045,2,9/2*u - 407/2,6.00880714852685,1/2*sqrt(2045)
2046,8184,4,-36888*u - 1668545,15.0206097277024,sqrt(2046)
2047,8188,2,123026943*u + 5566204448,23.1331264115201,sqrt(2047)
2049,2049,1,633186135065525829476*u - 28661728361680464688535,52.4029968597277,1/2*sqrt(2049)
2051,8204,2,-453139505*u + 20521767174,24.4378991536915,sqrt(2051)
2053,2053,1,-622027361/2*u + 28184086497/2,24.0620233469914,1/2*sqrt(2053)
2054,8216,2,41420*u + 1877199,15.1384385107538,sqrt(2054)
2055,8220,12,3*u + 136,5.60578854958596,sqrt(2055)
2059,8236,2,1681336224678949560*u + 76292657571747809951,46.4742555570740,sqrt(2059)
2062,8248,1,12487203022606223107580268*u - 567034525839383717427728783,62.2956096064239,sqrt(2062)
2063,8252,1,-3811846295*u + 173135049024,26.5704849376674,sqrt(2063)
2065,2065,2,318548663508*u - 14475574716119,30.9966310232090,1/2*sqrt(2065)
2066,8264,2,42479994192*u - 1930854760705,28.9821310825567,sqrt(2066)
2067,8268,4,-28*u + 1273,7.84227862484670,sqrt(2067)
2069,2069,1,-144377*u + 6567170,16.3907407324088,1/2*sqrt(2069)
2071,8284,2,73998489635355363*u + 3367541100844631060,43.3538616888313,sqrt(2071)
2073,2073,1,871441415914250980*u - 39676910452570843351,45.8204482722597,1/2*sqrt(2073)
2074,8296,4,27379157*u - 1246879395,21.6370569634083,sqrt(2074)
2077,2077,1,-2402832*u + 109506943,19.2046456921634,1/2*sqrt(2077)
2078,8312,1,-289713320*u + 13206606399,23.9971302066707,sqrt(2078)
2081,2081,5,89*u - 4060,9.00208544832231,1/2*sqrt(2081)
2082,8328,2,33512128*u - 1529122817,21.8411072662764,sqrt(2082)
2083,8332,1,-1368223292197435389350164213197825*u + 62445567158446396645849585981125626,80.8127505011650,sqrt(2083)
2085,2085,2,3/2*u - 137/2,4.91992764222599,1/2*sqrt(2085)
2086,8344,2,-102248943296628*u - 4669990321339855,36.7730805746311,sqrt(2086)
2087,8348,1,2628596697805*u + 120084010141224,33.1123598788359,sqrt(2087)
2089,2089,3,-87917453*u + 4018318140,22.8072764594605,1/2*sqrt(2089)
2090,8360,4,-448*u + 20481,10.6204000860503,sqrt(2090)
2091,8364,4,-5533*u + 253010,13.1343314731763,sqrt(2091)
2093,2093,2,-4*u + 183,5.90262586817997,1/2*sqrt(2093)
2094,8376,2,-438827035407914*u + 20080832545197365,38.2316893308489,sqrt(2094)
2095,8380,2,-1228448140439118324*u + 56227508629697854439,46.1690849689942,sqrt(2095)
2098,8392,2,-119136*u + 5456897,16.2055380517105,sqrt(2098)
2099,8396,3,33399*u - 1530170,14.9340365788672,sqrt(2099)
2101,2101,3,-300*u + 13751,10.2220140069608,1/2*sqrt(2101)
2102,8408,1,915349213910082*u - 41966540404457957,38.9687962192174,sqrt(2102)
2103,8412,2,749*u - 34348,11.1374462521404,sqrt(2103)
2105,2105,2,370052*u - 16978089,17.3405813689042,1/2*sqrt(2105)
2109,2109,2,-2587/2*u + 118805/2,11.6852387724963,1/2*sqrt(2109)
2110,8440,2,-1554527310090786*u + 71406802077926581,39.5003167074764,sqrt(2110)
2111,8444,1,16755986469105247*u - 769864187548064400,41.8781376949539,sqrt(2111)
2113,2113,1,678513952720481289185*u - 31189508522399852302368,52.4875159063928,1/2*sqrt(2113)
2114,8456,4,46*u + 2115,8.34995721615223,sqrt(2114)
2117,2117,2,u - 46,4.52190670356432,1/2*sqrt(2117)
2118,8472,6,-46*u - 2117,8.35090239591226,sqrt(2118)
2119,8476,2,4040132054325*u + 185977771273124,33.5497954537756,sqrt(2119)
2121,2121,2,-20562773460*u + 947004461801,28.2697168221924,1/2*sqrt(2121)
2122,8488,2,4375427790625*u + 201554830358307,33.6302297518191,sqrt(2122)
2123,8492,2,1347309*u - 62078642,18.6370597391599,sqrt(2123)
2126,8504,1,61743752276468668*u - 2846915971617054735,43.1859151476018,sqrt(2126)
2127,8508,2,-138020*u + 6365401,16.3595349693347,sqrt(2127)
2129,2129,1,15037810507126585945*u - 693860937639464847832,48.6819504168401,1/2*sqrt(2129)
2130,8520,4,-520*u - 23999,10.7789146219212,sqrt(2130)
2131,8524,1,-9794582001683535518729480823*u - 452144894661429530942871827090,68.9769473832722,sqrt(2131)
2134,8536,8,-210*u + 9701,9.87313142986475,sqrt(2134)
2135,8540,4,165*u - 7624,9.63220362159294,sqrt(2135)
2137,2137,1,24933565795489475497866445*u - 1152621332834462080850809368,63.0049834596940,1/2*sqrt(2137)
2138,8552,2,457*u + 21131,10.6516436166868,sqrt(2138)
2139,8556,12,4*u - 185,5.91349570095633,sqrt(2139)
2141,2141,1,20665/2*u - 956189/2,13.7707108712396,1/2*sqrt(2141)
2143,8572,3,-437155761*u - 20237054048,24.4239283003439,sqrt(2143)
2145,2145,4,608*u - 28159,10.9387694785225,1/2*sqrt(2145)
2146,8584,4,4538292565*u + 210236127543,26.7646443334121,sqrt(2146)
2147,8588,2,-417*u + 19322,10.5621468019678,sqrt(2147)
2149,2149,1,245498345127/2*u - 11380642385285/2,30.0629349916526,1/2*sqrt(2149)
2153,2153,5,5*u - 232,6.13988919696203,1/2*sqrt(2153)
2154,8616,2,-17641600980*u + 818767969199,28.1242137513283,sqrt(2154)
2155,8620,2,-4860512347644*u - 225634595102009,33.7430851514393,sqrt(2155)
2157,2157,1,1768600*u - 82139999,18.9170828348783,1/2*sqrt(2157)
2158,8632,2,4713913970514*u + 218981472870187,33.7131554239600,sqrt(2158)
2159,8636,4,615*u + 28576,10.9534696639300,sqrt(2159)
2161,2161,1,-1565831322153656243947011679505*u - 72790107317645621301516122280468,74.0582800278564,1/2*sqrt(2161)
2162,8648,4,-2*u + 93,5.22571776738413,sqrt(2162)
2163,8652,4,124*u + 5767,9.35305446665843,sqrt(2163)
2165,2165,2,-17/2*u + 791/2,6.67329956602236,1/2*sqrt(2165)
2167,8668,2,955834416754893*u - 44495093096796772,39.0273024910752,sqrt(2167)
2170,8680,12,12*u - 559,7.01929585366544,sqrt(2170)
2171,8684,2,-224653389675*u + 10467498023126,30.6724433265414,sqrt(2171)
2173,2173,2,13*u - 606,7.10002784738971,1/2*sqrt(2173)
2174,8696,1,-144130831594640199270976*u - 6720269075233323408756735,57.8603176071078,sqrt(2174)
2177,2177,3,-120*u + 5599,9.32349046193405,1/2*sqrt(2177)
2179,8716,1,-5154347913276724527274139160292653303441*u - 240603723898420099641751383966815800602410,95.9771170882981,sqrt(2179)
2181,2181,1,-503823529/2*u + 23529152165/2,23.8815060069498,1/2*sqrt(2181)
2182,8728,1,452033073379115994678*u + 21115315970951941617317,52.0974327859974,sqrt(2182)
2183,8732,2,-23701*u + 1107372,14.6106473791610,sqrt(2183)
2185,2185,2,53514736760052*u - 2501491975869079,36.1488109196839,1/2*sqrt(2185)
2186,8744,2,236285629*u + 11047458715,23.8186134384776,sqrt(2186)
2189,2189,1,-23925/2*u + 1119373/2,13.9282792650834,1/2*sqrt(2189)
2190,8760,4,-390*u - 18251,10.5051223318394,sqrt(2190)
2191,8764,2,60094752360539433*u + 2812922316995718320,43.1739027678649,sqrt(2191)
2193,2193,2,628660956*u - 29439864343,24.7987627034420,1/2*sqrt(2193)
2194,8776,2,-7698696570811675764*u - 360608130778278261905,48.0274707128831,sqrt(2194)
2195,8780,2,-613952*u - 28764159,17.8677878714922,sqrt(2195)
2198,8792,2,902086*u + 42292347,18.2532638862223,sqrt(2198)
2199,8796,2,-14465803324*u - 678352095385,27.9360794853767,sqrt(2199)
2201,2201,1,-491796897487589120*u + 23072561163011325951,45.2783229375121,1/2*sqrt(2201)
2202,8808,2,12641738*u + 593219533,20.8942222764320,sqrt(2202)
2203,8812,1,-188046020279289948171*u - 8826151854096025892882,51.2251532494476,sqrt(2203)
2206,8824,1,-18715840511342009929147489921762333395648*u - 879046987036219577199102482497977431003135,97.2728041586880,sqrt(2206)
2207,8828,3,47*u - 2208,8.39298953667765,sqrt(2207)
2210,8840,8,u + 47,4.54340793644413,sqrt(2210)
2211,8844,8,47*u + 2210,8.39389492388524,sqrt(2211)
2213,2213,3,1/2*u - 47/2,3.85059998814827,1/2*sqrt(2213)
2215,8860,2,-646124379867*u - 30409059868444,31.7389088824892,sqrt(2215)
2217,2217,1,-703020915868*u + 33101760540247,31.8237547659842,1/2*sqrt(2217)
2218,8872,2,-6511837*u + 306679179,20.2344599201538,sqrt(2218)
2219,8876,2,-51072664*u + 2405842335,22.2943131029865,sqrt(2219)
2221,2221,1,119151931205*u - 5615331049782,30.0496688410499,1/2*sqrt(2221)
2222,8888,2,-210*u + 9899,9.89333619892848,sqrt(2222)
2226,8904,4,-1034318*u + 48799645,18.3963807767667,sqrt(2226)
2227,8908,2,5407194947981673*u - 255171482138190122,40.7738593735897,sqrt(2227)
2229,2229,1,504243/2*u - 23806465/2,16.9854677404101,1/2*sqrt(2229)
2230,8920,6,1530*u - 72251,11.8810486272214,sqrt(2230)
2231,8924,2,-3119723*u + 147355320,19.5015045515692,sqrt(2231)
2233,2233,6,-216*u + 10207,9.92397621656382,1/2*sqrt(2233)
2234,8936,2,-36530621525*u - 1726627468307,28.8703383620814,sqrt(2234)
2235,8940,4,13253*u + 626546,14.0411246549651,sqrt(2235)
2237,2237,1,-26585/2*u + 1257389/2,14.0445479066829,1/2*sqrt(2237)
2238,8952,2,-5330*u - 252149,13.1309226421597,sqrt(2238)
2239,8956,1,2642893170294320623381279806789729*u + 125056611057426103817571970427014880,81.5072217726021,sqrt(2239)
2242,8968,2,-171708475260588*u + 8130355506858257,37.3275282258552,sqrt(2242)
2243,8972,1,-89020401*u + 4216034762,22.8553080739676,sqrt(2243)
2245,2245,2,-4179/2*u + 198007/2,12.1960576625616,1/2*sqrt(2245)
2246,8984,1,2235911419162860462*u + 105964274723956380485,46.8027808608511,sqrt(2246)
2247,8988,4,395*u + 18724,10.5307085822668,sqrt(2247)
2249,2249,4,-4157*u + 197140,12.8848165957858,1/2*sqrt(2249)
2251,9004,7,-3843*u - 182330,12.8067206915857,sqrt(2251)
2253,2253,1,84315/2*u - 4002077/2,15.2023240343205,1/2*sqrt(2253)
2255,9020,4,-76*u - 3609,8.88433316600870,sqrt(2255)
2257,2257,2,1046131225*u - 49699491432,25.3224077178000,1/2*sqrt(2257)
2258,9032,4,-733*u - 34831,11.1514102545953,sqrt(2258)
2261,2261,2,20*u - 951,7.55066096667917,1/2*sqrt(2261)
2262,9048,4,-2050*u - 97499,12.1807445810567,sqrt(2262)
2263,9052,6,2331*u + 110888,12.3094231424328,sqrt(2263)
2265,2265,2,10232310984*u - 486976309471,27.6046284935556,1/2*sqrt(2265)
2266,9064,2,58079773336224042*u + 2764743626523751885,43.1566267641603,sqrt(2266)
2267,9068,1,233590533237*u + 11121951531682,30.7330890673665,sqrt(2267)
2269,2269,1,2572092051085*u - 122519087946282,33.1324351343043,1/2*sqrt(2269)
2270,9080,2,-516711438*u - 24618466891,24.6199098654464,sqrt(2270)
2271,9084,2,57446701988*u + 2737623170905,29.3312583845568,sqrt(2271)
2273,2273,1,12979985*u - 618833632,20.9364942061017,1/2*sqrt(2273)
2274,9096,2,462118624*u - 22036808705,24.5091271957083,sqrt(2274)
2278,9112,4,-313146*u + 14945957,17.2130985670042,sqrt(2278)
2279,9116,2,-3803125084*u + 181556905575,26.6179821514101,sqrt(2279)
2281,2281,1,808445370637135345218841693805*u - 38611201941558710493130588671468,73.4242424104904,1/2*sqrt(2281)
2282,9128,2,-74740*u + 3570351,15.7813216488105,sqrt(2282)
2283,9132,2,-1670845*u - 79834226,18.8886100482730,sqrt(2283)
2285,2285,2,-5/2*u + 239/2,5.47648105816811,1/2*sqrt(2285)
2287,9148,1,71280179337004908750375*u - 3408802706371217226890624,57.1815505295569,sqrt(2287)
2289,2289,4,60260*u - 2883049,15.5675061532206,1/2*sqrt(2289)
2290,9160,4,-887765*u - 42483057,18.2577630761455,sqrt(2290)
2291,9164,2,1732520247017*u + 82926027861510,32.7421172763188,sqrt(2291)
2293,2293,1,933807029/2*u - 44715610653/2,24.5235885092095,1/2*sqrt(2293)
2294,9176,2,-68786*u + 3294555,15.7009288442474,sqrt(2294)
2297,2297,1,-9183351821115805*u + 440130758627351632,41.3189954369326,1/2*sqrt(2297)
2298,9192,6,-16*u + 767,7.33563355696573,sqrt(2298)
2301,2301,2,-32*u + 1535,8.02943273447930,1/2*sqrt(2301)
2302,9208,7,-48*u + 2303,8.43511503324469,sqrt(2302)
