d,dK,hK,fu,rK,mb
10977,10977,1,3918217921244164331190749657031188*u - 410516312140389968575499916078845783,82.6958709147146,1/2*sqrt(10977)
10978,43912,2,-177338180714245532576903606668344*u - 18580776610840668053825846416760897,79.6005827800909,sqrt(10978)
10979,43916,1,-3008689145788056935927033037315450727839441*u - 315252625235565492399940869276133641008329330,103.155095388592,sqrt(10979)
10981,10981,1,347954119154145989648612295/2*u - 36462204953732892166103981477/2,65.7660737542275,1/2*sqrt(10981)
10983,43932,16,-5*u + 524,6.95463795438502,sqrt(10983)
10986,43944,2,2382272276606364332406117170*u + 249695775098341519377035642701,68.3831879686312,sqrt(10986)
10987,43948,1,-195685324074331003405444857512802358418931637131004966876423315179837*u - 20511518738018412550328969479807261521671411295447026871022833150548402,162.592505215152,sqrt(10987)
10990,43960,24,-6*u - 629,7.13727780537381,sqrt(10990)
10991,43964,2,904074342331287567*u + 94781318978642071940,46.6912511871081,sqrt(10991)
10993,10993,1,7976727006194478876025779240851000413361687691785*u - 836339951113634297078692374943530473910564945451368,117.946266814791,1/2*sqrt(10993)
10994,43976,4,-73253027964*u + 7680746781935,30.3628850761520,sqrt(10994)
10995,43980,12,7*u - 734,7.29165574514218,sqrt(10995)
10997,10997,3,15/2*u - 1573/2,7.36073949890806,1/2*sqrt(10997)
10999,43996,8,-16758666699*u + 1757583896120,28.8881083761087,sqrt(10999)
11001,11001,2,1248117277116846708925885652912068*u - 130909594409847303240656541388146775,81.5529622153141,1/2*sqrt(11001)
11002,44008,2,35944261678658066165041*u + 3770208668463532441210731,57.2823197620703,sqrt(11002)
11003,44012,1,-11783489579532072645*u - 1236031328591780956226,49.2593398389063,sqrt(11003)
11005,11005,8,-21/2*u + 2203/2,7.69757514075304,1/2*sqrt(11005)
11006,44024,1,-225060742267764522333955454966464824167152*u - 23611006518942582200166709751779879341957375,100.563434067542,sqrt(11006)
11009,11009,2,1571830457668225*u - 164922396062746432,40.3373986118404,1/2*sqrt(11009)
11010,44040,12,14*u - 1469,7.98548424088370,sqrt(11010)
11013,11013,3,35/2*u - 3673/2,8.20876397169578,1/2*sqrt(11013)
11014,44056,1,309155929865233860292133120954710705149354751383900376726346473978602508731609916016806587546*u - 32445174712502367663671660534611489432134449545719016131275955419010631699728529414996093876325,218.313112561947,sqrt(11014)
11015,44060,14,-21*u - 2204,8.39117629936717,sqrt(11015)
11017,11017,1,741581078203576072566714488135882575088193552*u + 77837757376929259466208977285200690832459144063,108.664102992078,1/2*sqrt(11017)
11018,44072,6,30*u + 3149,8.74798737644970,sqrt(11018)
11019,44076,16,-35*u - 3674,8.90218342781413,sqrt(11019)
11021,11021,7,-1/2*u + 105/2,4.65386963486665,1/2*sqrt(11021)
11022,44088,8,-70*u + 7349,9.59546670445986,sqrt(11022)
11023,44092,14,105*u + 11024,10.0009771717563,sqrt(11023)
11026,44104,44,u - 105,5.34713020568319,sqrt(11026)
11027,44108,9,105*u + 11026,10.0011585776532,sqrt(11027)
11029,11029,16,-1/2*u + 105/2,4.65405104076732,1/2*sqrt(11029)
11030,44120,6,-42*u - 4411,9.08500386781599,sqrt(11030)
11031,44124,14,-35*u - 3676,8.90272764553479,sqrt(11031)
11033,11033,2,-86493056944640284*u + 9085065355274248407,44.3463107500311,1/2*sqrt(11033)
11035,44140,14,21*u - 2206,8.39208332900109,sqrt(11035)
11037,11037,4,35/2*u - 3677/2,8.20985240733857,1/2*sqrt(11037)
11038,44152,1,7073524343928731273941912491400599173213483451576*u + 743157811947202813587985247084560235687917708421183,117.828140064752,sqrt(11038)
11039,44156,8,15*u - 1576,8.05579235032456,sqrt(11039)
11041,11041,2,1597399121612069282149815460230083757985265*u - 167848570244431701022950473916216678144891168,102.524783291644,1/2*sqrt(11041)
11042,44168,2,-359477956142*u - 37774274782083,31.9557966061065,sqrt(11042)
11046,44184,20,-10*u - 1051,7.65064432511075,sqrt(11046)
11047,44188,1,-98453690286852065269920745163117325989747869020803380292927210163*u + 10347946535968136078940902047067518474058598149224974222711487870088,155.000551415872,sqrt(11047)
11049,11049,2,-1878138068650026619762146260*u + 197419024872674526380834755049,68.1482731910224,1/2*sqrt(11049)
11051,44204,2,10970238801357*u + 1153232494362730,35.3744924394162,sqrt(11051)
11053,11053,7,15/2*u - 1577/2,7.36327918486044,1/2*sqrt(11053)
11054,44216,1,31666358487236796876295714031520767856789957707356316*u + 3329337742599211212907581636709220626966043424674987535,126.235515610356,sqrt(11054)
11055,44220,16,7*u + 736,7.29437683777503,sqrt(11055)
11057,11057,3,252649*u - 26566616,17.7883131284986,1/2*sqrt(11057)
11058,44232,4,1539604*u + 161900177,19.5956376924747,sqrt(11058)
11059,44236,1,9194254037091410355561868123413088167465381722648092172128754920047123086303237961980631*u - 966884121503142899700485401465320488159442707481255666249643463793858233625341879235891050,207.892128926329,sqrt(11059)
11062,44248,3,-1324600369013022681690*u - 139316225236023171084101,53.9841804843654,sqrt(11062)
11063,44252,4,979*u + 102972,12.2353595661315,sqrt(11063)
11065,11065,2,-2104509898342918426803829277*u + 221374035421390476164403505128,68.2627984302771,1/2*sqrt(11065)
11066,44264,2,32921834242709141808*u - 3463214227009682086655,50.2896312586253,sqrt(11066)
11067,44268,16,-5*u + 526,6.95844748971246,sqrt(11067)
11069,11069,1,-2930187390512180221/2*u + 308283008695881625105/2,47.1775498943757,1/2*sqrt(11069)
11071,44284,1,-45546037890436665659322789464454853128227641288637235436218540481574087238512530660472422801841988961887*u + 4792300344717735899274176605872300041659175360339290087624190371554220290626821848627006637591523292990560,244.031592480060,sqrt(11071)
11073,11073,1,866064881483498062727295740*u - 91134555246579383665765776151,67.3752817349037,1/2*sqrt(11073)
11077,11077,2,4104885/2*u - 432028177/2,19.8840013686184,1/2*sqrt(11077)
11078,44312,2,31074685991010*u + 3270675285071099,36.4169200482558,sqrt(11078)
11081,11081,1,2538057261125226544208267835479185341980552*u + 267171970415640981410614805054016194527788255,102.989613621331,1/2*sqrt(11081)
11082,44328,2,-36580800068282886277140*u + 3850900281044766754802351,57.3034963726130,sqrt(11082)
11083,44332,1,450242722209764508283764543397133510482161891857805415490301*u + 47399675464821361852385142454351582076023863627812821674924122,142.706868142147,sqrt(11083)
11085,11085,6,7/2*u - 737/2,6.60258605113662,1/2*sqrt(11085)
11086,44344,2,39065873832137200228230957132059143661245806228*u + 4113248805482616361926175561430002066400056895375,112.631444824152,sqrt(11086)
11087,44348,1,34577893405624303223*u - 3640873206808242556368,50.3396576782944,sqrt(11087)
11089,11089,2,-5381813821668792459519986781099275815082297*u - 566728249695695115718091880977127538734977040,103.741600997715,1/2*sqrt(11089)
11090,44360,4,17800469*u - 1874550817,22.0447820839620,sqrt(11090)
11091,44364,4,-1169876708*u - 123204181255,26.2302560067880,sqrt(11091)
11093,11093,1,1695190001/2*u - 178543024967/2,25.9080954453512,1/2*sqrt(11093)
11095,44380,20,3*u - 316,6.44888689053226,sqrt(11095)
11098,44392,2,-1165545880770368658954*u - 122786814958309895337037,53.8578837733370,sqrt(11098)
11099,44396,6,9929301*u + 1046069650,21.4614529679304,sqrt(11099)
11101,11101,2,-173250639377/2*u + 18253909681995/2,30.5354004021637,1/2*sqrt(11101)
11102,44408,8,418*u + 44043,11.3860688888386,sqrt(11102)
11103,44412,2,28047583836743543113973873271*u - 2955395615929597909035128535868,70.8543324924574,sqrt(11103)
11105,11105,2,-66183199161220*u + 6974402987190249,37.1741703062804,1/2*sqrt(11105)
11107,44428,2,-7717001993747913120*u + 813292932652284529151,48.8407702098697,sqrt(11107)
11110,44440,4,171948371364349950*u + 18124043512114237499,45.0369182820556,sqrt(11110)
11111,44444,4,-2034419801720*u + 214445604110049,33.6922244088037,sqrt(11111)
11113,11113,1,202821855205406605253126460593155390786078751061056355168471617197*u - 21381117887000786031862063147094909991083906316906933859703460710196,155.726271508973,1/2*sqrt(11113)
11114,44456,2,650453524591316313253*u - 68572734377290219255195,53.2753291311024,sqrt(11114)
11117,11117,1,179659873/2*u - 18942831283/2,23.6646914004911,1/2*sqrt(11117)
11118,44472,4,-75416836*u - 7952096527,23.4898486254942,sqrt(11118)
11119,44476,3,101272200187145347076656852839*u + 10678816170501126600640545362960,72.1389619523109,sqrt(11119)
11121,11121,2,12898542143775657372412*u - 1360230621219773013439895,56.2628436722152,1/2*sqrt(11121)
11122,44488,2,-364296199832276416621488*u + 38419002633104748663214337,59.6037416098449,sqrt(11122)
11126,44504,3,-605713520082*u - 63890574812965,32.4813401479783,sqrt(11126)
11127,44508,2,3222342624640114821612*u - 339907510036334290236967,54.8761076847335,sqrt(11127)
11129,11129,1,-639597079084348897150700960993480*u + 67473702654786080835656338578019551,80.8901931810325,1/2*sqrt(11129)
11130,44520,16,2*u - 211,6.04499969866112,sqrt(11130)
11131,44524,1,135857681915192678755614622284119505142741184420269579945945300607349142270209444254513418266041651513323*u + 14333468340370373082747966652864346684189552882436777205822210670808736194735866430578082637581129358773290,245.127179191011,sqrt(11131)
11134,44536,2,-114850994878960168765687731106431978064378085694*u - 12118820978497220679932515916570331353930279740235,113.711991341182,sqrt(11134)
11135,44540,4,76479*u - 8070256,16.5968429427317,sqrt(11135)
11137,11137,6,460495272*u - 48596980447,25.2999744157624,1/2*sqrt(11137)
11138,44552,4,3306360*u - 348942401,20.3635646069914,sqrt(11138)
11139,44556,4,2178531327404*u - 229925379231545,33.7619231146465,sqrt(11139)
11141,11141,4,-481*u + 50770,11.5282080885984,1/2*sqrt(11141)
11143,44572,2,-2607761246736157973865936180*u + 275276344419067575929196623399,68.4807201732996,sqrt(11143)
11145,11145,2,23511934534843077698600260*u - 2482152156050464717396201001,63.7720706801102,1/2*sqrt(11145)
11146,44584,2,6383651067031270089279202023694297758110645*u + 673951523879695065353313885558080785215771093,103.914879271608,sqrt(11146)
11147,44588,2,-185167537932*u - 19549869044473,31.2971368844050,sqrt(11147)
11149,11149,1,-710297588630415505/2*u + 74999487901943210061/2,45.7640129594317,1/2*sqrt(11149)
11153,11153,1,98048382299564271202014490870324*u - 10354670503387613920835836634900823,79.0158929236552,1/2*sqrt(11153)
11155,44620,4,2605161125957717145*u + 275149910795016040874,47.7569949337536,sqrt(11155)
11157,11157,1,-1405385951939/2*u + 148446281973601/2,32.6312442711770,1/2*sqrt(11157)
11158,44632,2,-80595690033431675785751053795206774*u - 8513438370096153294949216238853794747,85.7278564281184,sqrt(11158)
11159,44636,1,-93998512905079312087082937187565757544312346979269*u - 9929642705562986836059068642865782106589701925157880,120.420511419353,sqrt(11159)
11161,11161,1,-11476833545711280754100465615900398535050765648211662939937657484821*u + 1212477357158306532819977356781414031237212278747588175729980291702860,159.764184266296,1/2*sqrt(11161)
11162,44648,6,-409*u + 43211,11.3669975521430,sqrt(11162)
11165,11165,4,-3/2*u + 317/2,5.75889182239078,1/2*sqrt(11165)
11166,44664,2,-1036950184677094955755424740049142*u + 109573795427163075245835768458246165,81.3750535024723,sqrt(11166)
11167,44668,2,-37824653517340191864881864482212*u + 3997083460207484183890465992629593,78.0640202095870,sqrt(11167)
11170,44680,12,37549*u + 3968487,15.8870426522708,sqrt(11170)
11171,44684,1,-960295470949063996308577998320074606287*u - 101496462651310929416131482589016960015410,95.1139897544763,sqrt(11171)
11173,11173,1,-383347854433935692009/2*u + 40520793025278590590503/2,52.0561022032702,1/2*sqrt(11173)
11174,44696,10,140*u - 14799,10.2954620693203,sqrt(11174)
11177,11177,1,4239628958323916825241955292045*u + 448219219860661416670212329834132,75.8759824131595,1/2*sqrt(11177)
11179,44716,2,678653791762709825648665069880968039590048312816*u + 71754601687119463427204303349444898663207186918015,115.490483631869,sqrt(11179)
11181,11181,1,4944291038669512204042748*u - 522810559511886031308516535,62.2144085919583,1/2*sqrt(11181)
11182,44728,1,-21025431080443810544283781584917148*u + 2223333710037470748521350955253099023,84.3852182690371,sqrt(11182)
11183,44732,10,4*u - 423,6.74051796240105,sqrt(11183)
11185,11185,2,308940732849112346741077163441*u - 32673312507048956586363552611772,73.2572585837852,1/2*sqrt(11185)
11186,44744,8,72*u + 7615,9.63102244157799,sqrt(11186)
11189,11189,1,22143025417/2*u - 2342246482845/2,28.4821316201627,1/2*sqrt(11189)
11190,44760,4,-3781445918072368*u - 400011923395185919,41.2234179306223,sqrt(11190)
11193,11193,4,-1163056*u + 123047807,19.3212306931789,1/2*sqrt(11193)
11194,44776,4,164561172097055495247965*u + 17410851977365825622732157,58.8122831010920,sqrt(11194)
11195,44780,6,-40672*u + 4303359,15.9680536190656,sqrt(11195)
11197,11197,3,82505/2*u - 8730339/2,15.9823147586770,1/2*sqrt(11197)
11198,44792,2,3896533186*u - 412333490997,27.4382454836001,sqrt(11198)
11199,44796,6,-3699724*u - 391524505,20.4787058445888,sqrt(11199)
11201,11201,1,-170610259790772056080970531033307044216397395052768*u - 18056498780620313702067885290196862971842899857317375,121.018492586483,1/2*sqrt(11201)
11202,44808,2,-2043518747245439443840288552*u + 216285004763595836272192415297,68.2395416958505,sqrt(11202)
11203,44812,8,-246561*u + 26097058,17.7704803261929,sqrt(11203)
11206,44824,10,798*u + 84475,12.0373580921074,sqrt(11206)
11207,44828,2,-4131750687191373917*u + 437400015371032330968,48.2205269978373,sqrt(11207)
11209,11209,5,5162747726549100*u - 546593343777854999,41.5356286713893,1/2*sqrt(11209)
11210,44840,4,-18275288*u + 1934937921,22.0764882613029,sqrt(11210)
11211,44844,4,-393081539206828*u - 41620263387819385,38.9605107248116,sqrt(11211)
11213,11213,1,18757*u - 1986206,15.1948840248507,1/2*sqrt(11213)
11215,44860,10,260961*u - 27636004,17.8277771538895,sqrt(11215)
11217,11217,1,48638829614110408556579500*u - 5151354954326784793102593751,64.5022044693982,1/2*sqrt(11217)
11218,44872,4,-1165087350231469536*u + 123400296963593985023,46.9551123724333,sqrt(11218)
11219,44876,2,11016940472081611095*u + 1166911921724303952926,49.2017950097902,sqrt(11219)
11222,44888,2,525900513501350*u - 55710714327077499,39.2520960616627,sqrt(11222)
11226,44904,2,76488861064023489000*u + 8104210504515497218751,51.1398178754284,sqrt(11226)
11227,44908,2,-41493140900604767326395*u - 4396511081318897477173526,57.4360007027373,sqrt(11227)
11229,11229,2,731631252865/2*u - 77528751404273/2,31.9816699693512,1/2*sqrt(11229)
11230,44920,2,497064463511330077531739612409910134*u + 52674763391472445801329439854912086891,87.5503469961695,sqrt(11230)
11231,44924,2,7153457612580*u + 758097774537049,34.9549806639668,sqrt(11231)
11233,11233,1,30145812018171147043193958846281941024168836078114504*u - 3195029453767956441582150112418783311564847940952770527,126.194338508732,1/2*sqrt(11233)
11234,44936,8,106*u - 11235,10.0199363631988,sqrt(11234)
11235,44940,24,u - 106,5.35656402401839,sqrt(11235)
11237,11237,4,-u + 106,5.35660852384046,1/2*sqrt(11237)
11238,44952,8,106*u - 11237,10.0201143624880,sqrt(11238)
11239,44956,1,15038416852549561187808019827615059066859422328142366999028312461519699381794358772669229*u + 1594284979952935924729030919503123846086434779663403706752562026215802901027120447858099320,208.392230897319,sqrt(11239)
11242,44968,4,2741942506662*u - 290723497495507,33.9965409315246,sqrt(11242)
11243,44972,1,8340981444661728896951127699*u - 884419400017282727563978812362,69.6478760759371,sqrt(11243)
11245,11245,4,13877/2*u - 1471551/2,14.2018275045673,1/2*sqrt(11245)
11246,44984,1,-4720197947228608044186297673304867402381984872416333949642588*u - 500563583735217422787523237579957986109954682819315612515054095,145.063987391319,sqrt(11246)
11247,44988,4,-1110400*u + 117760001,19.2773064019966,sqrt(11247)
11249,11249,1,107600886911664730001737271402283159917576*u - 11412290272821031030026737079483551099347935,99.8364119550913,1/2*sqrt(11249)
11251,45004,1,-13856047709238224894358114609543075130819745502774462137526105156378967452155478827857885887317943*u - 1469721110930858408383094445326083315522229658367322065708880740903775482590053665176712433007423050,229.034144049307,sqrt(11251)
11254,45016,4,810712445523358137084*u + 86004325755162019791665,53.5018317279021,sqrt(11254)
11255,45020,2,-908725528025492*u + 96406313952380889,39.8004952723736,sqrt(11255)
11257,11257,17,101*u - 10716,9.97264041340153,1/2*sqrt(11257)
11258,45032,4,-176251416*u + 18700931393,24.3449863472389,sqrt(11258)
11261,11261,1,3399157645/2*u - 360711331711/2,26.6113438402510,1/2*sqrt(11261)
11262,45048,2,-59289781880002*u - 6291984066002507,37.0712000282417,sqrt(11262)
11263,45052,2,-92010364368291704986239*u - 9764809892865590664938768,58.2339745083396,sqrt(11263)
11265,11265,2,-82114579371175836281116304*u + 8715370829566712091048908671,65.0280329201907,1/2*sqrt(11265)
11266,45064,6,-1040292*u + 110418065,19.2129314912273,sqrt(11266)
11267,45068,4,120060028*u - 12743906823,23.9614662786467,sqrt(11267)
